DARKO VISKOVIÆ PR DOLCE VITA;;;Lager;;;;
PAVLA VUJISIÆA 44 BEOGRAD (ZEMUN);;;"magacin: mp1
cena: nabavna";;;;
PIB:111565745;;;;;;;
;;;;;;;
Šifra;Naziv;J.M.;Ulaz;Izlaz;Stanje;Cena;Vrednost
136686;Futrola GENTLE COLOR za Samsung A705F Galaxy A70 ljubicasta;KOM;1;0;1;170,24;170,24
136688;Futrola GENTLE COLOR za Samsung A705F Galaxy A70 roze;KOM;1;0;1;170,24;170,24
138521;Folija za zastitu ekrana GLASS za Huawei Honor 20 Lite;;2;0;2;74,04;148,07
138616;Futrola GENTLE COLOR za Samsung A105F Galaxy A10 crna;KOM;1;0;1;201,72;201,72
138623;Futrola GENTLE COLOR za Samsung A205F/A305F Galaxy A20/A30 crna;KOM;3;0;3;110,92;332,76
138625;Futrola GENTLE COLOR za Samsung A205F/A305F Galaxy A20/A30 ljubicasta;KOM;1;0;1;169,88;169,88
138745;Futrola ULTRA TANKI PROTECT silikon za Samsung A105F Galaxy A10 siva;;1;0;1;111,69;111,69
138746;Futrola ULTRA TANKI PROTECT silikon za Samsung A205F/A305F Galaxy A20/A30 siva;;1;0;1;111,69;111,69
139099;Futrola DURABLE PRINT za Iphone 7/8 DP0074;KOM;1;0;1;213,14;213,14
139244;Futrola DURABLE PRINT za Samsung J330F Galaxy J3 2017 (EU) DP0079;KOM;1;0;1;213,14;213,14
139281;Futrola DURABLE PRINT za Samsung J530F Galaxy J5 2017 (EU) DP0081;KOM;1;0;1;213,14;213,14
139585;Futrola silikon GLITTER SHOW YOURSELF za Huawei Y7 2019/Y7 Prime 2019 zlatna;KOM;1;0;1;238,34;238,34
139638;Folija za zastitu ekrana GLASS za Samsung A202F Galaxy A20e;;3;0;3;73,93;221,79
139656;Futrola BI FOLD Ihave Gentleman za Samsung A202F Galaxy A20e crna;KOM;1;0;1;467,97;467,97
139890;Futrola ULTRA TANKI PROTECT silikon za Samsung A202F Galaxy A20e providna (bela);;1;0;1;111,69;111,69
139891;Futrola ULTRA TANKI PROTECT silikon za Samsung A606F Galaxy A60 providna (bela);;2;0;2;111,69;223,37
139942;Futrola silikon BRUSHED za Samsung A505F Galaxy A50 crna;KOM;1;0;1;306,74;306,74
139993;Futrola Jelly za Huawei Y6 2019 zlatna;KOM;1;0;1;245,08;245,08
139995;Futrola Jelly za Huawei Y7 2019 roze;KOM;1;0;1;245,08;245,08
140650;Futrola BASEUS Glitter za Samsung G973F Galaxy S10 teget;KOM;1;0;1;605,13;605,13
140678;Futrola COLOR EDGE za Huawei Mate 20 Lite crna;KOM;1;0;1;213,14;213,14
140683;Futrola COLOR EDGE za Huawei P20 Lite crna;KOM;1;0;1;213,14;213,14
140687;Futrola COLOR EDGE za Huawei P30 Lite crna;KOM;1;0;1;213,14;213,14
140696;Futrola COLOR EDGE za Huawei Y7 2019/Y7 Prime 2019 crna;KOM;1;0;1;213,14;213,14
140702;Futrola COLOR EDGE za Iphone 7 Plus/8 Plus crna;KOM;1;0;1;213,14;213,14
140707;Futrola COLOR EDGE za Iphone 7/8 roze;KOM;1;0;1;213,14;213,14
140732;Futrola COLOR EDGE za Samsung G950F Galaxy S8 crna;KOM;1;0;1;213,14;213,14
140738;Futrola COLOR EDGE za Samsung G970F Galaxy S10e crna;KOM;1;0;1;213,14;213,14
140739;Futrola COLOR EDGE za Samsung G970F Galaxy S10e roze;KOM;1;0;1;213,14;213,14
140747;Futrola COLOR EDGE za Samsung J415F Galaxy J4 Plus roze;KOM;1;0;1;213,14;213,14
140757;Futrola COLOR EDGE za Samsung M105F Galaxy M10 crna;KOM;1;0;1;213,14;213,14
140758;Futrola COLOR EDGE za Samsung M105F Galaxy M10 roze;KOM;1;0;1;213,14;213,14
140759;Futrola COLOR EDGE za Samsung M205F Galaxy M20 crna;KOM;1;0;1;213,14;213,14
140760;Futrola COLOR EDGE za Samsung M205F Galaxy M20 roze;KOM;1;0;1;213,14;213,14
140763;Futrola COLOR EDGE za Samsung N960F Galaxy Note 9 crna;KOM;1;0;1;213,14;213,14
140780;Futrola GENTLE COLOR za Samsung A202F Galaxy A20e crna;KOM;1;0;1;170,24;170,24
140783;Futrola GENTLE COLOR za Samsung A202F Galaxy A20e roze;KOM;1;0;1;170,24;170,24
140922;Smart Watch 116  crveni;;1;0;1;1.310,82;1.310,82
140927;Smart Watch Sams fit;;1;0;1;1.310,82;1.310,82
140942;Futrola Heart za Iphone 6G/6S crna;KOM;1;0;1;459,65;459,65
140943;Futrola Heart za Iphone 6G/6S crvena;KOM;1;0;1;459,65;459,65
140955;Futrola Heart za Iphone 7/8 pink;KOM;1;0;1;459,65;459,65
141136;Folija za zastitu ekrana GLASS 11D za Samsung A805F/A905F Galaxy A80/A90 crna;;1;0;1;383,03;383,03
141379;Futrola ULTRA TANKI PROTECT silikon za Huawei Honor 20 Lite providna (bela);;2;0;2;111,69;223,37
141688;Futrola BI FOLD Ihave za Huawei Y6 2019 crna;KOM;1;0;1;425,50;425,50
141730;Futrola ELEGANT DIAMOND za Huawei Y7 2019/Y7 Prime 2019 crna;KOM;1;0;1;272,13;272,13
141741;Futrola ELEGANT DIAMOND za Samsung A205F/A305F Galaxy A20/A30 teget;KOM;1;0;1;272,13;272,13
141743;Futrola ELEGANT DIAMOND za Samsung A405F Galaxy A40 crvena;KOM;1;0;1;272,13;272,13
141745;Futrola ELEGANT DIAMOND za Samsung A505F Galaxy A50 crna;KOM;1;0;1;272,13;272,13
141756;Futrola GENTLE COLOR za Huawei Honor 20 Lite ljubicasta;KOM;1;0;1;169,88;169,88
141759;Futrola GENTLE COLOR za Huawei Honor 20 Lite tirkizna;KOM;1;0;1;169,88;169,88
141868;Futrola silikon CANVAS za Samsung A205F/A305F Galaxy A20/A30 crna;KOM;1;0;1;224,94;224,94
141873;Futrola silikon CANVAS za Samsung A405F Galaxy A40 plava;KOM;1;0;1;224,94;224,94
141875;Futrola silikon CANVAS za Samsung A405F Galaxy A40 siva;KOM;1;0;1;224,94;224,94
141936;Futrola ULTRA TANKI PROTECT silikon za Huawei Y6 2019 siva;;1;0;1;111,70;111,70
141938;Futrola ULTRA TANKI PROTECT silikon za Samsung A805F Galaxy A80 providna (bela);;2;0;2;111,69;223,37
143069;Folija za zastitu ekrana GLASS MONSTERSKIN 5D za Samsung G973F Galaxy crna F;;1;0;1;1.106,53;1.106,53
143070;Folija za zastitu ekrana GLASS MONSTERSKIN 5D za Samsung G975F Galaxy S10 Plus c;;1;0;1;1.105,74;1.105,74
143177;Futrola COLOR EDGE za Huawei Y6 2019 crvena;KOM;1;0;1;213,14;213,14
143382;Futrola DURABLE PRINT za Samsung A202F Galaxy A20e DP0050;KOM;1;0;1;213,14;213,14
143392;Futrola DURABLE PRINT za Samsung A202F Galaxy A20e DP0065;KOM;1;0;1;213,14;213,14
143429;Futrola silikon GLITTER SHOW YOURSELF za Huawei P Smart 2019 srebrna;KOM;1;0;1;238,34;238,34
143431;Futrola silikon GLITTER SHOW YOURSELF za Samsung G975F galaxy S10 Plus srebrna;KOM;1;0;1;238,34;238,34
143622;Futrola GENTLE COLOR za Huawei Y6 2019 roze;KOM;1;0;1;169,88;169,88
143623;Futrola GENTLE COLOR za Huawei Y6 2019 teget;KOM;1;0;1;169,88;169,88
144175;Futrola Double color za Iphone 6G/6S roze-plava;KOM;1;0;1;212,80;212,80
144209;Adapter za Iphone X/XS/XR/XS Max 2u1 mini crni;KOM;1;0;1;425,59;425,59
144395;Slusalice i11S BT bele;;1;0;1;1.452,00;1.452,00
145422;Fut Ihave Gent Note 10+ crna;KOM;1;0;1;554,36;554,36
146031;Fut CLEAR VIEW Iph 11 Pro crna;;1;0;1;504,05;504,05
146035;Fut CLEAR VIEW 11 Pro Max roze;;1;0;1;504,05;504,05
146037;Fut CLEAR VIEW Iph 11 crna;;1;0;1;504,05;504,05
146086;Fut CLEAR FIT Note 10+ provid;;1;0;1;191,93;191,93
1500414;Kucni punjac REZ 2/1 sa micro usb 2.1A;kom;6;0;6;241,99;1.451,94
1500415;Kucni punjac REZ 2/1 sa Iphone 5/6/7 kablom 2.1A;kom;5;0;5;267,20;1.336,00
15004600;Kucni punjac 2/1 REZ 2.1A sa Type C kablom ;kom;4;0;4;262,16;1.048,64
1504811248;USB kabal rez Iphone 1m;kom;10;0;10;96,80;968,00
150486336;USB Data kabal micro REZ za type C1m;kom;4;0;4;96,80;387,20
150486345;USB Data Kabal micro REZ/Spider 1m;kom;9;0;9;96,80;871,20
15076;PCB holder BAKU BK-687;;1;0;1;183,34;183,34
15077;Magnetizer/demagnetizer BK-210;;1;0;1;208,34;208,34
16551;Folija za zastitu ekrana GLASS za Iphone 6G/6S;;3;0;3;87,67;263,01
18581;Duvaljka i lemilica BAKU BK-909;;1;0;1;5.666,66;5.666,66
18619;Drzac univerzalni JY001 stipaljka (vakum);kom;3;0;3;221,84;665,51
1911;Kucni punjac COMICELL EXTREME za Nokia 6101;;2;0;2;94,38;188,76
1913;Kucni punjac COMICELL EXTREME za Nokia 7210;;2;0;2;94,38;188,76
36529;Baterija za Nokia 3310 3G/3410 (BLC-2) Comicell;;1;0;1;231,24;231,24
36536;Baterija za Nokia 6600 (BL-5C) Comicell;;1;0;1;212,81;212,81
3700460207748;ZVUCNICI BT MUSE M1808DJ LED;KOM;1;0;1;11.421,00;11.421,00
3856005175420;MIS WIRELESS MS ROUND BLACK;kom;3;0;3;363,75;1.091,25
4351;HDD 2,5 500GBMQ01ABD050V TOSHIBA 5400RPM 16MB 9,5MM;kom;6;0;6;1.699,01;10.194,06
43853;USB data kabal REMAX quick charge&data full speed micro crni 1m;;5;0;5;292,42;1.462,08
43876;USB data kabal REMAX quick charge&data full speed za Iphone lightning beli 1m;;6;0;6;208,87;1.253,22
43877;USB data kabal REMAX quick charge&data full speed za Iphone lightning crni 1m;;1;0;1;246,73;246,73
45139;Slusalice LAPAS T-1 crne;;1;0;1;1.067,55;1.067,55
48168;Baterija za Samsung G899 Galaxy S5 Comicell;;1;0;1;417,13;417,13
4894461779294;ALCATEL 2003D Dark Gray;kom;1;0;1;2.100,00;2.100,00
49593;Vacuum Sucking Pen BAKU BK-939 zlatna;;1;0;1;250,00;250,00
4971;HDD 3.5 500GB ST3500312CS SEAGATE 5900 RPM 8MB SLIM SATA;KOM;4;0;4;1.199,04;4.796,16
49980;Slusalice REMAX RM-515 bele;;2;0;2;485,82;971,64
50022;Vakuum stipaljka BAKU BK-7230;;1;0;1;416,66;416,66
5201360501571;KROASAN  7 DAYS DOUBLE VANILLA FL&SOUR CHERI FIL.80GR;KOM;10;0;10;0,00;0,00
5201360501700;KROASAN 7 DAYS DOUBLE COCOA&VANILLA 80GR;KOM;9;0;9;0,00;0,00
5201360531929;KROASAN 7DAYS HAZEL.CREM&COOKIES;KOM;4;0;4;0,00;0,00
5201360531936;KROASAN 7DAYS VANIL.CREM&COOKIES 110GR;KOM;8;0;8;0,00;0,00
52622;Baterija za Nokia 6500s (BP-5M) Comicell;;1;0;1;221,32;221,32
53211105;Prestigio WIZE 4131 4G PMT SINGLE MICRO SIM have call function 10,1 WXGA ;kom;1;0;1;7.147,50;7.147,50
53487;Kucni punjac COMICELL EXTREME microUSB 2in1 1A beli;kom;1;0;1;181,50;181,50
54261;GLASS za J710 J7 2016;KOM;2;0;2;87,40;174,79
60503;USB data kabal REMAX quick charge&data full speed micro beli 2m;KOM;2;0;2;383,27;766,54
60680;USB data kabal REMAX quick charge&data full speed micro beli 1m;;5;0;5;292,42;1.462,08
6438409035929;NOKIA 105 DS 2019 BLACK 1.77';kom;8;0;8;2.300,00;18.400,00
67738;Futrola silikon GLITTER SHOW YOURSELF za Iphone 6G/6S siva;KOM;1;0;1;238,34;238,34
67739;Futrola silikon GLITTER SHOW YOURSELF za Iphone 6G/6S srebrna;KOM;1;0;1;238,34;238,34
6901012024104;TASTATURA USB GIGATECH GT-410E STANDARD;KOM;3;0;3;370,00;1.110,00
6909764012967;ZVUÈNICI BT GIGATECH BT 797 GOLD;KOM;6;0;6;390,00;2.340,00
6909764012974;KABAL LAN CAT5e UTP OWIRE BOX 305m;kom;1;0;1;3.013,20;3.013,20
6932391902721;GAMEPAD MARVO GT007 USB DUAL SHOCK;KOM;1;0;1;988,00;988,00
6932391902738;GAMEPAD MARVO GT006 USB DUAL SHOCH;KOM;1;0;1;560,50;560,50
6932391903155;TASTATURA USB MARVO KG735 GAMING;KOM;2;0;2;3.790,00;7.580,00
6932391904626;SLUSALICE MARVO HG8936 PINK RGB GAMING;KOM;1;0;1;1.490,00;1.490,00
6932391906507;MIS USB MARVO M399;KOM;3;0;3;910,00;2.730,00
6932391907702;TASTATURA USB MARVO K632 GAMING;KOM;2;0;2;891,00;1.782,00
6932391912621;PODLOGA ZA MIS MARVO G46;KOM;3;0;3;288,00;864,00
6932391913505;TASTATURA + MIS USB MARVO KM409 GAMING ;KOM;1;0;1;1.791,00;1.791,00
6932391915851;SLUSALICE MARVO H8323 ZELENE GAMING;KOM;1;0;1;1.190,00;1.190,00
6932391917527;TASTATURA USB XTRIKE KB302 GAMING ;KOM;3;0;3;846,00;2.538,00
6932391917541;SLUSALICE XTRIKE HP302 BK;KOM;1;0;1;855,00;855,00
6932391917565;SLUSALICE MARVO HG8928 GAMING;KOM;1;0;1;1.700,50;1.700,50
6932391917640;MIS USB XTRIKE GM203 BK;KOM;3;0;3;522,00;1.566,00
6932391917916;TASTATURA USB XTRIKE KB-505 GAMING;KOM;3;0;3;1.290,00;3.870,00
6932391918593;TASTATURA-MIS-SLUSALICE MARVO CM370;KOM;3;0;3;2.421,00;7.263,00
6932391918999;MIS USB MARVO M207 GAMING;kom;5;0;5;621,00;3.105,00
6932391919521; SLUSALICE USB 7.1 MARVO HG9049;KOM;2;0;2;2.490,00;4.980,00
6932391919668;PODLOGA ZA MIS MARVO G31;KOM;2;0;2;405,00;810,00
6932391919675;PODLOGA ZA IS MARVO G32;KOM;3;0;3;981,00;2.943,00
6932391919712;ZVUCNICI USB MARVO SG265 RGB;KOM;4;0;4;1.431,00;5.724,00
6932391919798;SLUSALICE MARVO HG8930 GAMING;KOM;2;0;2;1.971,00;3.942,00
6932391919972;MIS USB MARVO G813;KOM;2;0;2;1.670,00;3.340,00
6932391920220;TASTATURA USB MARVO K616 GAMING ;KOM;3;0;3;1.251,00;3.753,00
6932391920381;SLUSALICE MARVO H8321P;KOM;2;0;2;780,00;1.560,00
6932391920619;SLUSALICE MARVO GP002;KOM;1;0;1;1.440,00;1.440,00
6932391920893;MIS USB MARVO M513 GAMING RGB ;KOM;2;0;2;1.116,00;2.232,00
6932391920947;TASTATURA USB MARVO K656 GAMING ;KOM;3;0;3;1.341,00;4.023,00
6932391921005;TASTATURA+MIS+SLUSALICE MARVO CM370 PINK ;KOM;3;0;3;2.421,00;7.263,00
6932391922132;MIS USB MARVO M313 GAMING RGB ;KOM;2;0;2;801,00;1.602,00
6932391922187;PODLOGA ZA MIS MARVO G36;KOM;4;0;4;801,00;3.204,00
6932391922347;TASTATURA USB XTRIKE KB280 GAMING ;KOM;3;0;3;846,00;2.538,00
69323919224477;SLUSALICE XTRIKE GH890;KOM;2;0;2;2.241,00;4.482,00
6932391922484;SLUSALICE XTRIKE GH899;KOM;1;0;1;2.781,00;2.781,00
6932391922545;MIS USB MARVO G941;KOM;1;0;1;1.790,00;1.790,00
6932391922583;PODLOGA ZA MIS MARVO G39;kom;3;0;3;641,70;1.925,10
6932391922910;MIS USB MARVO M312;KOM;2;0;2;711,00;1.422,00
6932391923092;WEB KAMERA XTRIKE XPC01;KOM;3;0;3;990,00;2.970,00
6932391923313;SLUSALICE MARVO H8321S;KOM;1;0;1;891,00;891,00
6932391923337;MIS USB MARVO M359 GAMING RGB;KOM;3;0;3;855,00;2.565,00
6932391923467;MIS USB MARVO M115 GAMING RGB;KOM;3;0;3;558,00;1.674,00
693291909058;PODLOGA ZA MIS MARVO G15;kom;2;0;2;511,50;1.023,00
6932931924433;MIS USB XTRIKE GM222;KOM;2;0;2;711,00;1.422,00
6934177766879;Xiaomi Redmi 9A 2/32GB Granite Gray;kom;1;0;1;10.200,00;10.200,00
6956974930468;Punjaè Konfulon C25 (5W) + Micro kabl;kom;9;0;9;220,00;1.980,00
6956974930482;Punjaè Konfulon C25 (5W) + iPhone kabl Lightning;kom;9;0;9;220,00;1.980,00
6959072767493;GOLF USB Iphone Lighting GC-64 1m beli ojaèan 3A;KOM;10;0;10;160,00;1.600,00
6982708238802;Slušalice Type C PG3-6;KOM;10;0;10;450,00;4.500,00
740617298857;KINGSTON 32GB Micro class 10 100MB/s bez adaptera ;kom;14;0;14;120,00;1.680,00
740617298963;KINGSTON 64GB Micro class 10 100MB/s bez adaptera ;kom;3;0;3;620,00;1.860,00
740617299076;KINGSTON 128GB Micro class 10 100MB/s ;kom;3;0;3;1.290,00;3.870,00
740617309720;KINGSTON USB 32BG DTX 3.2;kom;2;0;2;345,00;690,00
766623712491;RACK POLICA 19 1U 150MM INTELLINET CRNA (712491);kom;1;0;1;979,70;979,70
78174;Futrola ULTRA TANKI PROTECT silikon za Iphone 5G/5S/SE providna (bela);;2;0;2;111,69;223,37
78181;Futrola ULTRA TANKI PROTECT silikon za Iphone 6G/6S providna (bela);;1;0;1;111,70;111,70
78184;Futrola ULTRA TANKI PROTECT silikon za Iphone 6G/6S siva;;1;0;1;111,45;111,45
78412;Futrola ULTRA TANKI PROTECT silikon za Iphone 5G/5S/SE siva;;2;0;2;111,45;222,90
78579;Fut sil DUR xp E5 ljub;;1;0;1;46,59;46,59
78634;Folija za zastitu ekrana GLASS za Iphone 7 Plus/8 Plus;;4;0;4;73,78;295,10
78635;GLASS za Sony Xperia XA2;;1;0;1;87,74;87,74
79585;USB data kabal REMAX LESU RC-050m micro crni 1m;kom;1;0;1;204,97;204,97
80040069;Podloga Marvo G19 900x400;kom;3;0;3;1.199,70;3.599,10
8060233;Sluš Marvo H8311 + mic;;1;0;1;773,39;773,39
80606;Futrola ULTRA TANKI PROTECT silikon za Iphone 7/8 providna (bela);;2;0;2;111,64;223,29
80609;Futrola ULTRA TANKI PROTECT silikon za Iphone 7/8 siva;;1;0;1;111,45;111,45
8070012;Mic SL pure voice crni;KOM;1;0;1;470,25;470,25
81277;Punjac lph 20w 4.5A sq;;1;0;1;806,67;806,67
81572;Futrola NILLKIN super frost za Iphone 7 crna;KOM;1;0;1;562,35;562,35
82102;Futrola ULTRA TANKI PROTECT silikon za Iphone 7 Plus/8 Plus providna (bela);;3;0;3;111,45;334,35
83556;Futrola ULTRA TANKI PROTECT silikon za Iphone 7 Plus/8 Plus siva;;3;0;3;111,45;334,35
84535;GLASS za G610F;KOM;2;0;2;87,73;175,45
84591;Futrola silikon GLITTER SHOW YOURSELF za Iphone 7 roze;KOM;1;0;1;238,34;238,34
84614;Handsfree slusalice OFIA J5 3.5mm bele;;3;0;3;97,80;293,40
85177;Srafciger BAKU BK-338 zvezdasti 0.8x25mm crveni;;1;0;1;208,34;208,34
8600115399994;Parliament Soho (Aqua Blue) ;kom;10;0;10;288,20;2.882,00
860022061212402;Punjaè Konfulon C32Q iPhone Lightning Fast;kom;8;0;8;400,00;3.200,00
86002206121334;Punjaè 18W bez kabliæa Type C;kom;3;0;3;550,00;1.650,00
8606108128008;BAPAJANJEATX ZEUS ZUS-500 500W 12cm;kom;3;0;3;873,00;2.619,00
8606108128046;NAPAJANJE ATX ZEUS ZUS-600 600W;kom;2;0;2;1.251,30;2.502,60
8806090814044;SAMSUNG kucni punjac Fast EP-TA20 bez kabla 15WCRNI;kom;2;0;2;1.100,00;2.200,00
8806090973369;Samsung kucni punjac FAST EP-TA800 bez kablica 25W CRNI;kom;3;0;3;1.605,00;4.815,00
8806092956667;Samsung Galaxy A52s 5G 6/128gb Crna SM-A528;kom;1;0;1;31.300,00;31.300,00
8806094116830;Samsung A13 4/128GB Crni ;kom;1;0;1;18.800,00;18.800,00
8806094500202;SAMSUNG kožna futrola Z FORD 4 CRNA EF-VF936-LI;kom;1;0;1;6.150,00;6.150,00
88488;Futrola silikon BRUSHED za Iphone 7 Plus/8 Plus crna;KOM;1;0;1;221,83;221,83
88654;Futrola BI FOLD Ihave za Iphone 7 Plus/8 Plus crna;KOM;1;0;1;425,60;425,60
89010;Power Bank KONFULON 20000mAh KFL-EDGE II belo-sivi;;1;0;1;1.260,52;1.260,52
89359;Folija za zastitu ekrana GLASS za Huawei P10 Lite;;2;0;2;74,05;148,11
89379;Folija za zastitu ekrana GLASS za Nokia 6;;2;0;2;73,78;147,55
89388;Folija za zastitu ekrana GLASS za Samsung J730F Galaxy J7 2017/J7 Pro;;3;0;3;73,93;221,79
89579;Futrola ULTRA TANKI PROTECT silikon za Huawei P10 Lite providna (bela);;1;0;1;111,45;111,45
89582;Futrola ULTRA TANKI PROTECT silikon za Huawei P10 Lite siva;;1;0;1;111,45;111,45
89973;Futrola ULTRA TANKI PROTECT silikon za Nokia 6 providna (bela);;1;0;1;111,45;111,45
90991;GLASS za P10 Plus;;1;0;1;87,40;87,40
90993;GLASS za P10;;2;0;2;87,40;174,79
90994;Glass 2.5D za Samsung A70;;1;0;1;353,11;353,11
90995;GLASS nano MI 5X;;1;0;1;110,87;110,87
90996;GLASS  MI 5X;;1;0;1;87,40;87,40
90998;Folija za zastitu ekrana GLASS za Samsung J530F Galaxy J5 2017;;1;0;1;73,78;73,78
90999;Fut Bifold clear ljub;;1;0;1;504,14;504,14
91000;Fut Bifold Han  MI 5X blk;;1;0;1;504,14;504,14
91001;GLASS nokia 3.2;;2;0;2;87,73;175,45
91002;GLASS  2.5D nokia 3.2  ;;2;0;2;353,11;706,23
91003;GLASS 3D Sams A7 2018;;1;0;1;302,53;302,53
91004;Fut Protect 360 Samsung A7;KOM;1;0;1;403,33;403,33
91005;Punj LDNIO A2405Q 2xUSB FAST;;2;0;2;866,48;1.732,96
91006;Kabl BASEUS RAP 3u1 2xiph 1micro red;;3;0;3;652,19;1.956,57
91007;Kabl BASEUS RAP 3u1 2xiph 1micro blue;;2;0;2;652,19;1.304,38
91008;Fut crystal S10e red;;1;0;1;257,13;257,13
91010;Fut Eleg Diamond Sams S10 Red;;1;0;1;322,65;322,65
91011;Fut Electro Diamond Sam S10 Zlat-Crn;;1;0;1;45,38;45,38
91012;Fut DURABLE IPHONE 5G/5S/SE Pink;;1;0;1;46,59;46,59
91013;Fut DURABLE IPHONE 5G/5S/SE ZUTA;;1;0;1;46,59;46,59
91014;Fut Glitter Finger Ring Sam S9 plus;;1;0;1;121,00;121,00
91015;Fut Glitter Sam s9 plus Silver;;1;0;1;279,51;279,51
91016;GLASS za Sams Note 9;;3;0;3;87,58;262,74
91017;GLASS 2.5D IPHONE 6G/6S;;2;0;2;352,92;705,84
91018;GLASS 2.5D HUAWEI Y6 2018;;2;0;2;352,92;705,84
91019;GLASS 5D Huawei P10 Plus;;1;0;1;604,95;604,95
91020;GLASS 2.5D SHAOMI RED MI ;;2;0;2;353,11;706,23
91021;Fut BiFold Samsung a6 2018;;1;0;1;363,00;363,00
91022;GLASS 2.5D Samsung A6 2018;;1;0;1;353,11;353,11
91024;GLASS samsung J6 2018;;5;0;5;87,40;436,98
91025;Traka samolepljvia;;1;0;1;605,00;605,00
91026;Kapton Traka 30;;1;0;1;453,75;453,75
91029;Fut BIFOLD HUAWEI P30 Lite Pink;;1;0;1;161,33;161,33
91030;Fut BIFOLD HUAWEI P30 Lite purpl;;1;0;1;300,48;300,48
91031;Fut Hanman HUAWEI P30 Lite pink;;1;0;1;504,17;504,17
91032;GLASS 2.5D  Huawei P Smart 19;;2;0;2;353,11;706,23
91033;Fut Protect 360 Hua P smart 19 blk;;1;0;1;403,33;403,33
91034;Fut Protect 360 Hua P smart 19 blue;;1;0;1;403,33;403,33
91309;Folija za zastitu ekrana GLASS za Nokia 5;;1;0;1;74,06;74,06
91876;Futrola ULTRA TANKI PROTECT silikon za Nokia 5 providna (bela);;1;0;1;111,45;111,45
91969;Futrola silikon BRUSHED za Samsung G950F Galaxy S8 crna;KOM;1;0;1;306,74;306,74
91991;Futrola ULTRA TANKI PROTECT silikon za Nokia 5 siva;;1;0;1;111,45;111,45
92964;Futrola silikon GLITTER SHOW YOURSELF za Samsung G950F Galaxy S8 siva;KOM;1;0;1;238,34;238,34
95225;Futrola ULTRA TANKI PROTECT silikon za Samsung J330F Galaxy J3 2017 (EU) providn;;1;0;1;111,45;111,45
95226;Futrola ULTRA TANKI PROTECT silikon za Samsung J530F Galaxy J5 2017 (EU) providn;;1;0;1;111,45;111,45
95227;Futrola ULTRA TANKI PROTECT silikon za Samsung J730F Galaxy J7 2017 (EU) providn;;1;0;1;111,45;111,45
96702;Selfie drzac generation 3.5mm crno-pink;;1;0;1;212,82;212,82
97562;Futrola ULTRA TANKI PROTECT silikon za Samsung J330F Galaxy J3 2017 (EU) siva;;1;0;1;111,70;111,70
97565;Futrola ULTRA TANKI PROTECT silikon za Samsung J730F Galaxy J7 2017 (EU) siva;;1;0;1;111,45;111,45
97879;Futrola ULTRA TANKI PROTECT silikon za Iphone X providna (bela);;1;0;1;111,45;111,45
97882;Futrola ULTRA TANKI PROTECT silikon za Iphone X siva;;1;0;1;111,70;111,70
98854;USB data kabal BASEUS RAPID 3in1 micro/Iphone lightning/Type C 1.2m crveni;KOM;1;0;1;745,36;745,36
99484;Futrola silikon BRUSHED za Nokia 6 crna;KOM;1;0;1;306,74;306,74
99493;Futrola silikon BRUSHED za Samsung J730F Galaxy J7 2017 (EU) crna;KOM;1;0;1;306,74;306,74
99499;Futrola silikon BRUSHED za Samsung J530F Galaxy J5 2017 (EU) crna;KOM;1;0;1;306,74;306,74
99988;Futrola ULTRA TANKI PROTECT silikon za Samsung N950F Galaxy Note 8 providna (bel;;1;0;1;111,45;111,45
99991;Futrola ULTRA TANKI PROTECT silikon za Samsung N950F Galaxy Note 8 siva;;1;0;1;111,45;111,45
A452;Auto punjac LDNIO DL-C17 USB 5V/1A Tyre C Beli ;kom ;3;0;3;415,64;1.246,91
AD159;OTG MICRO USB BELI;KOM;4;0;4;50,42;201,68
AD160;OTG MICRO USB CRNI;KOM;2;0;2;114,59;229,18
AD226;Adapter DisplayPort na VGA ;kom;1;0;1;491,11;491,11
AD23;Adapter za punjac 2 rupe CRNI;KOM;1;0;1;25,10;25,10
AD291;Adapter 3.5mm na Type C crni;kom;4;0;4;99,39;397,58
AD43;Adapter 3.5mm na Type C beli;kom;4;0;4;137,43;549,72
AL575;Pomocna ruka za lemljenje sa LED lupom (mala);kom;1;0;1;504,17;504,17
AV179;VGA kaba na VGA 1,5 crni;kom;6;0;6;189,75;1.138,50
AV201;UTP kabal CAT5e2m beli;kom;3;0;3;90,36;271,07
AV204;UTPkabal CAT5e 10m beli;kom;5;0;5;0,00;0,00
AV267;audio AUX kabal Woven 3,5m srebni;kom;4;0;4;99,39;397,58
AV286;DisplayPort kabal na DisplayPort 1,8 m crni;kom;5;0;5;268,41;1.342,05
AV289;DVI-D kabal na DVI-D 1,5 m crni;kom;2;0;2;243,96;487,91
AV297;Audio kabl REMAX RM-L200 Aux 3.5mm beli 2m;kom;2;0;2;379,47;758,93
AV342;Audio Aux kabal X-006 Iphone na 3,5 mm crvena;kom;3;0;3;306,53;919,59
AV343;Audio Aux kabal X-008 type C na 3,5 mm crna;kom;3;0;3;306,53;919,59
AV48;HDMI kabal na HDMI 1.5m FLAT crni;kom;4;0;4;191,58;766,33
AV51;HDMI kabal na HDMI 3m crno/crveni;kom;3;0;3;225,90;677,70
BAT3647;Baterija litijum 3V 25mAh dugmasta CR 1216-C5 GP;KOM;3;0;3;111,30;333,90
